policy_id,exposure_years,activity,region_risk,building_material,surface_m2,insured_capital_eur,building_age_years,previous_claims,fire_protection,fire_station_distance_km,claim_count,average_claim_cost_eur,total_claim_cost_eur
SYN-002703,0.863,livestock,low,wood,2007.0,965183.0,7,0,1,4.4,0,0.0,0.0
SYN-002704,0.613,mixed_farming,medium,masonry,150.0,165345.0,30,0,1,19.9,0,0.0,0.0
SYN-002705,0.809,mixed_farming,low,masonry,1159.0,471123.0,2,0,1,13.1,0,0.0,0.0
SYN-002706,0.999,livestock,medium,masonry,834.0,466414.0,79,1,1,6.6,0,0.0,0.0
SYN-002707,0.676,mixed_farming,high,masonry,948.0,314791.0,50,1,1,8.7,0,0.0,0.0
SYN-002708,0.72,crop_farming,medium,masonry,1008.0,522984.0,31,1,1,20.9,0,0.0,0.0
SYN-002709,0.985,crop_farming,medium,wood,2288.0,854397.0,68,0,1,6.5,0,0.0,0.0
SYN-002710,0.848,mixed_farming,medium,mixed,1383.0,527195.0,7,0,0,2.9,0,0.0,0.0
SYN-002711,0.518,viticulture,high,masonry,871.0,456389.0,19,1,1,9.1,0,0.0,0.0
SYN-002712,0.883,crop_farming,medium,masonry,467.0,182467.0,59,0,0,5.6,0,0.0,0.0
SYN-002713,0.71,crop_farming,medium,masonry,3283.0,1575943.0,74,0,0,11.2,0,0.0,0.0
SYN-002714,0.872,crop_farming,low,masonry,796.0,377803.0,27,0,1,10.8,0,0.0,0.0
SYN-002715,0.759,mixed_farming,medium,mixed,1113.0,470389.0,55,2,1,8.1,0,0.0,0.0
SYN-002716,0.536,crop_farming,low,wood,4867.0,2103408.0,3,0,1,4.2,0,0.0,0.0
SYN-002717,0.889,livestock,medium,masonry,810.0,258908.0,19,0,1,7.3,0,0.0,0.0
SYN-002718,0.401,viticulture,medium,masonry,1013.0,492909.0,15,0,1,10.0,0,0.0,0.0
SYN-002719,0.933,crop_farming,low,masonry,1409.0,581707.0,40,0,0,4.8,0,0.0,0.0
SYN-002720,0.891,livestock,medium,masonry,427.0,205710.0,30,0,1,6.5,1,14943.87,14943.87
SYN-002721,0.982,livestock,low,wood,396.0,288957.0,8,0,0,14.3,0,0.0,0.0
SYN-002722,0.421,mixed_farming,low,mixed,886.0,329882.0,18,0,1,5.3,0,0.0,0.0
SYN-002723,0.663,livestock,low,mixed,906.0,274159.0,8,1,1,5.8,0,0.0,0.0
SYN-002724,0.501,livestock,low,mixed,1322.0,593795.0,11,0,1,4.5,0,0.0,0.0
SYN-002725,0.624,crop_farming,high,masonry,642.0,235855.0,53,0,0,6.1,0,0.0,0.0
SYN-002726,0.616,mixed_farming,high,mixed,1607.0,679098.0,14,0,1,2.7,0,0.0,0.0
SYN-002727,0.759,mixed_farming,medium,mixed,298.0,173969.0,5,1,1,8.3,0,0.0,0.0
SYN-002728,0.662,crop_farming,medium,masonry,1158.0,400260.0,51,1,1,6.0,0,0.0,0.0
SYN-002729,0.979,livestock,medium,masonry,1532.0,571791.0,60,0,0,10.6,0,0.0,0.0
SYN-002730,0.567,mixed_farming,high,mixed,1500.0,772703.0,11,0,1,8.1,0,0.0,0.0
SYN-002731,0.651,crop_farming,medium,wood,1090.0,587282.0,30,0,1,6.3,0,0.0,0.0
SYN-002732,0.82,crop_farming,low,masonry,789.0,246074.0,63,0,1,14.7,0,0.0,0.0
SYN-002733,0.566,livestock,medium,wood,1070.0,534928.0,13,1,1,21.6,0,0.0,0.0
SYN-002734,0.834,livestock,high,wood,2703.0,803585.0,68,0,1,6.0,0,0.0,0.0
SYN-002735,0.825,crop_farming,low,wood,821.0,479069.0,49,0,1,13.1,0,0.0,0.0
SYN-002736,0.827,livestock,medium,masonry,2289.0,780014.0,58,0,1,6.9,0,0.0,0.0
SYN-002737,0.805,crop_farming,medium,masonry,2538.0,744155.0,67,0,0,4.3,0,0.0,0.0
SYN-002738,0.89,livestock,medium,mixed,392.0,218446.0,20,0,1,10.6,0,0.0,0.0
SYN-002739,0.997,mixed_farming,medium,masonry,1115.0,357337.0,19,0,1,10.1,0,0.0,0.0
SYN-002740,0.433,livestock,medium,masonry,642.0,280333.0,47,0,1,11.7,0,0.0,0.0
SYN-002741,0.698,crop_farming,high,mixed,457.0,233571.0,63,0,0,8.5,0,0.0,0.0
SYN-002742,0.888,mixed_farming,medium,masonry,2028.0,1085594.0,5,0,1,7.5,0,0.0,0.0
SYN-002743,0.4,crop_farming,low,masonry,1649.0,731571.0,49,0,0,7.4,0,0.0,0.0
SYN-002744,0.727,mixed_farming,high,wood,1438.0,634749.0,76,1,1,13.9,0,0.0,0.0
SYN-002745,0.796,livestock,medium,masonry,599.0,301031.0,50,0,1,10.4,0,0.0,0.0
SYN-002746,0.515,mixed_farming,medium,wood,1390.0,753233.0,1,0,0,9.7,0,0.0,0.0
SYN-002747,0.64,crop_farming,medium,masonry,517.0,207374.0,14,0,0,8.7,0,0.0,0.0
SYN-002748,0.874,crop_farming,high,masonry,1274.0,331733.0,18,0,1,5.3,0,0.0,0.0
SYN-002749,0.44,livestock,medium,masonry,788.0,361196.0,31,0,0,8.4,0,0.0,0.0
SYN-002750,0.481,crop_farming,low,masonry,2399.0,776185.0,7,0,1,14.6,0,0.0,0.0
SYN-002751,0.891,crop_farming,low,masonry,957.0,318638.0,64,0,1,5.4,0,0.0,0.0
SYN-002752,0.886,mixed_farming,low,mixed,1409.0,555828.0,80,0,0,4.6,0,0.0,0.0
SYN-002753,0.754,mixed_farming,medium,wood,1410.0,525528.0,31,1,1,2.7,0,0.0,0.0
SYN-002754,0.65,crop_farming,low,masonry,1154.0,357383.0,4,0,0,13.1,0,0.0,0.0
SYN-002755,0.463,mixed_farming,medium,masonry,1298.0,632754.0,53,0,1,26.1,0,0.0,0.0
SYN-002756,0.887,mixed_farming,medium,mixed,1477.0,642750.0,1,0,0,24.2,1,22651.44,22651.44
SYN-002757,0.545,mixed_farming,high,masonry,677.0,200388.0,29,0,1,1.7,0,0.0,0.0
SYN-002758,0.948,mixed_farming,medium,masonry,1575.0,413655.0,9,0,0,4.9,0,0.0,0.0
SYN-002759,0.866,mixed_farming,high,masonry,2125.0,761711.0,51,1,1,9.1,0,0.0,0.0
SYN-002760,0.449,livestock,high,masonry,1569.0,560869.0,71,1,1,15.6,0,0.0,0.0
SYN-002761,0.781,mixed_farming,low,masonry,963.0,256263.0,31,0,1,1.7,0,0.0,0.0
SYN-002762,0.952,viticulture,medium,masonry,1357.0,438068.0,33,0,1,3.1,0,0.0,0.0
SYN-002763,0.928,crop_farming,low,mixed,957.0,568915.0,42,0,1,6.3,0,0.0,0.0
SYN-002764,0.768,livestock,high,masonry,1122.0,312698.0,76,0,1,4.5,0,0.0,0.0
SYN-002765,0.503,crop_farming,medium,masonry,560.0,212863.0,55,0,1,4.6,0,0.0,0.0
SYN-002766,0.808,viticulture,low,masonry,2972.0,1189838.0,77,1,0,7.5,0,0.0,0.0
SYN-002767,0.8,livestock,low,masonry,4264.0,1593887.0,25,0,1,10.7,0,0.0,0.0
SYN-002768,0.753,mixed_farming,medium,wood,767.0,317531.0,59,0,0,4.2,0,0.0,0.0
SYN-002769,0.559,mixed_farming,high,mixed,2020.0,1064199.0,76,0,1,8.6,0,0.0,0.0
SYN-002770,0.94,viticulture,medium,wood,3126.0,1415483.0,14,0,1,8.6,0,0.0,0.0
SYN-002771,0.702,crop_farming,low,masonry,650.0,293828.0,35,0,0,6.8,0,0.0,0.0
SYN-002772,0.578,mixed_farming,low,masonry,298.0,238235.0,78,0,1,3.0,0,0.0,0.0
SYN-002773,0.553,mixed_farming,medium,masonry,3248.0,1557242.0,42,0,1,3.3,0,0.0,0.0
SYN-002774,0.569,crop_farming,medium,masonry,1204.0,330951.0,36,0,1,5.7,0,0.0,0.0
SYN-002775,0.677,mixed_farming,low,mixed,865.0,532773.0,50,0,1,6.6,0,0.0,0.0
SYN-002776,0.539,livestock,low,masonry,1250.0,338596.0,38,0,0,15.3,0,0.0,0.0
SYN-002777,0.71,mixed_farming,high,masonry,953.0,511995.0,40,0,1,15.7,0,0.0,0.0
SYN-002778,0.515,livestock,medium,masonry,8297.0,2500428.0,51,1,0,10.5,0,0.0,0.0
SYN-002779,0.563,crop_farming,medium,masonry,858.0,405895.0,15,0,0,0.5,0,0.0,0.0
SYN-002780,0.472,crop_farming,medium,masonry,1499.0,757653.0,58,0,0,2.3,0,0.0,0.0
SYN-002781,0.614,crop_farming,medium,mixed,2807.0,1191766.0,66,0,1,13.8,0,0.0,0.0
SYN-002782,0.644,crop_farming,medium,wood,2798.0,834904.0,77,1,1,3.8,0,0.0,0.0
SYN-002783,0.642,mixed_farming,low,masonry,2471.0,1266660.0,61,0,1,10.9,0,0.0,0.0
SYN-002784,0.835,livestock,low,masonry,919.0,502608.0,78,0,1,3.5,0,0.0,0.0
SYN-002785,0.69,crop_farming,high,masonry,1098.0,306292.0,42,1,0,9.7,0,0.0,0.0
SYN-002786,0.816,mixed_farming,high,masonry,295.0,135092.0,34,0,1,11.0,0,0.0,0.0
SYN-002787,0.42,mixed_farming,medium,mixed,1155.0,533568.0,56,0,0,6.6,0,0.0,0.0
SYN-002788,0.662,livestock,low,masonry,1238.0,665706.0,12,0,1,5.9,0,0.0,0.0
SYN-002789,0.454,viticulture,low,wood,1963.0,554344.0,35,0,1,6.3,0,0.0,0.0
SYN-002790,0.677,livestock,low,wood,3894.0,917302.0,74,0,0,12.2,0,0.0,0.0
SYN-002791,0.769,mixed_farming,high,masonry,1924.0,800252.0,2,0,0,8.0,0,0.0,0.0
SYN-002792,0.878,crop_farming,high,wood,2431.0,1149158.0,10,0,0,2.3,0,0.0,0.0
SYN-002793,0.73,mixed_farming,medium,mixed,1198.0,374037.0,53,0,1,6.5,0,0.0,0.0
SYN-002794,0.628,viticulture,high,wood,2793.0,1124273.0,45,0,1,12.7,0,0.0,0.0
SYN-002795,0.559,mixed_farming,low,masonry,1221.0,646110.0,62,0,1,15.7,0,0.0,0.0
SYN-002796,0.974,livestock,medium,wood,2544.0,606510.0,14,0,0,14.7,0,0.0,0.0
SYN-002797,0.519,mixed_farming,low,masonry,2045.0,690805.0,35,1,1,7.2,0,0.0,0.0
SYN-002798,0.425,livestock,low,masonry,1564.0,605376.0,29,0,1,3.1,0,0.0,0.0
SYN-002799,0.476,mixed_farming,high,wood,445.0,223688.0,76,0,0,7.2,0,0.0,0.0
SYN-002800,0.999,mixed_farming,high,masonry,2467.0,1060226.0,43,0,1,21.2,0,0.0,0.0
SYN-002801,0.944,viticulture,low,masonry,1550.0,798264.0,10,0,0,3.2,0,0.0,0.0
SYN-002802,0.592,livestock,low,masonry,1913.0,763470.0,57,0,1,1.8,0,0.0,0.0
SYN-002803,0.402,crop_farming,medium,masonry,1486.0,453291.0,50,0,1,4.1,0,0.0,0.0
SYN-002804,0.86,mixed_farming,low,masonry,1662.0,749263.0,79,0,1,12.3,0,0.0,0.0
SYN-002805,0.58,crop_farming,medium,masonry,2823.0,967696.0,33,0,1,5.0,0,0.0,0.0
SYN-002806,0.413,crop_farming,medium,masonry,891.0,407404.0,74,0,0,12.4,0,0.0,0.0
SYN-002807,0.674,livestock,low,mixed,1642.0,911794.0,26,0,1,25.9,0,0.0,0.0
SYN-002808,0.654,mixed_farming,low,masonry,731.0,315089.0,42,0,0,9.4,0,0.0,0.0
SYN-002809,0.617,crop_farming,low,mixed,1763.0,742270.0,27,0,1,3.3,0,0.0,0.0
SYN-002810,0.792,crop_farming,high,mixed,1427.0,587010.0,25,0,1,13.3,0,0.0,0.0
SYN-002811,0.836,crop_farming,medium,mixed,804.0,346340.0,47,0,1,32.4,0,0.0,0.0
SYN-002812,0.736,mixed_farming,medium,mixed,1288.0,611740.0,43,0,1,4.1,0,0.0,0.0
SYN-002813,0.408,mixed_farming,low,wood,837.0,455229.0,73,0,1,3.2,0,0.0,0.0
SYN-002814,0.413,crop_farming,medium,masonry,948.0,757235.0,30,0,1,11.8,0,0.0,0.0
SYN-002815,0.929,crop_farming,low,mixed,1526.0,832581.0,49,0,1,8.6,0,0.0,0.0
SYN-002816,0.512,livestock,low,wood,1443.0,565070.0,37,0,1,13.8,0,0.0,0.0
SYN-002817,0.639,crop_farming,medium,mixed,348.0,250751.0,70,0,0,35.5,0,0.0,0.0
SYN-002818,0.462,mixed_farming,medium,masonry,1542.0,934435.0,74,0,0,2.3,0,0.0,0.0
SYN-002819,0.538,livestock,low,mixed,995.0,436615.0,24,0,0,8.1,0,0.0,0.0
SYN-002820,0.691,viticulture,medium,mixed,926.0,252121.0,42,0,0,1.7,0,0.0,0.0
SYN-002821,0.541,crop_farming,high,masonry,583.0,377746.0,30,0,1,4.0,0,0.0,0.0
SYN-002822,0.795,mixed_farming,low,mixed,1177.0,613358.0,4,0,1,0.9,0,0.0,0.0
SYN-002823,0.62,crop_farming,low,mixed,863.0,358777.0,71,0,1,10.1,0,0.0,0.0
SYN-002824,0.873,viticulture,medium,masonry,2773.0,895103.0,55,0,1,5.3,0,0.0,0.0
SYN-002825,0.761,viticulture,low,masonry,389.0,141707.0,76,0,1,8.0,0,0.0,0.0
SYN-002826,0.552,mixed_farming,medium,masonry,648.0,188966.0,23,0,1,8.7,0,0.0,0.0
SYN-002827,0.885,livestock,medium,mixed,620.0,294064.0,27,0,0,6.8,0,0.0,0.0
SYN-002828,0.959,crop_farming,medium,masonry,1434.0,551031.0,18,1,1,2.6,0,0.0,0.0
SYN-002829,0.472,mixed_farming,medium,mixed,2598.0,1091161.0,29,0,1,3.4,0,0.0,0.0
SYN-002830,0.802,mixed_farming,medium,masonry,1681.0,562405.0,62,0,1,5.6,0,0.0,0.0
SYN-002831,0.778,crop_farming,medium,wood,595.0,258741.0,68,0,1,4.7,0,0.0,0.0
SYN-002832,0.802,livestock,low,mixed,917.0,553435.0,14,0,1,15.0,0,0.0,0.0
SYN-002833,0.419,livestock,low,mixed,716.0,574483.0,4,2,1,3.5,0,0.0,0.0
SYN-002834,0.417,mixed_farming,medium,masonry,1686.0,692575.0,49,0,1,1.6,0,0.0,0.0
SYN-002835,0.577,mixed_farming,low,masonry,905.0,320995.0,12,0,0,10.2,0,0.0,0.0
SYN-002836,0.448,mixed_farming,low,mixed,484.0,160321.0,66,0,1,9.9,0,0.0,0.0
SYN-002837,0.62,mixed_farming,low,masonry,1772.0,922338.0,9,0,0,5.3,0,0.0,0.0
SYN-002838,0.923,crop_farming,medium,masonry,2755.0,1371307.0,25,0,1,5.6,0,0.0,0.0
SYN-002839,0.613,livestock,low,masonry,1079.0,426010.0,27,0,0,11.5,0,0.0,0.0
SYN-002840,0.636,crop_farming,medium,masonry,1311.0,441583.0,38,2,1,3.2,0,0.0,0.0
SYN-002841,0.561,mixed_farming,medium,mixed,455.0,226245.0,69,0,0,8.6,0,0.0,0.0
SYN-002842,0.653,livestock,medium,masonry,318.0,175029.0,47,2,1,8.8,0,0.0,0.0
SYN-002843,0.879,livestock,low,masonry,364.0,207094.0,23,0,1,10.1,0,0.0,0.0
SYN-002844,0.899,crop_farming,high,masonry,1177.0,356235.0,52,0,0,13.2,0,0.0,0.0
SYN-002845,0.653,crop_farming,low,masonry,992.0,531089.0,42,0,1,4.9,0,0.0,0.0
SYN-002846,0.638,mixed_farming,high,masonry,1729.0,705966.0,78,0,1,10.4,0,0.0,0.0
SYN-002847,0.517,crop_farming,medium,wood,1066.0,483278.0,77,1,0,8.1,0,0.0,0.0
SYN-002848,0.985,crop_farming,low,wood,2303.0,558573.0,72,1,0,3.2,0,0.0,0.0
SYN-002849,0.587,mixed_farming,medium,wood,2137.0,616425.0,14,0,1,16.3,0,0.0,0.0
SYN-002850,0.606,livestock,medium,masonry,983.0,386763.0,17,0,1,6.8,0,0.0,0.0
SYN-002851,0.658,livestock,medium,masonry,631.0,289078.0,15,0,1,6.6,1,18758.68,18758.68
SYN-002852,0.448,livestock,medium,masonry,349.0,382258.0,44,1,1,7.8,0,0.0,0.0
SYN-002853,0.597,mixed_farming,medium,mixed,3077.0,1451337.0,66,0,1,8.6,0,0.0,0.0
SYN-002854,0.958,livestock,medium,mixed,657.0,407250.0,13,1,1,14.7,0,0.0,0.0
SYN-002855,0.445,mixed_farming,high,mixed,458.0,235588.0,78,0,1,9.3,0,0.0,0.0
SYN-002856,0.544,viticulture,low,masonry,1319.0,363183.0,5,0,1,13.0,0,0.0,0.0
SYN-002857,0.531,mixed_farming,medium,mixed,461.0,274208.0,42,0,1,5.1,0,0.0,0.0
SYN-002858,0.541,livestock,medium,wood,1318.0,584969.0,30,0,0,2.9,0,0.0,0.0
SYN-002859,0.973,mixed_farming,medium,masonry,974.0,492857.0,74,0,1,4.4,0,0.0,0.0
SYN-002860,0.825,livestock,medium,mixed,2209.0,882451.0,26,0,1,6.2,0,0.0,0.0
SYN-002861,0.952,livestock,medium,mixed,2088.0,720359.0,15,1,1,3.8,0,0.0,0.0
SYN-002862,0.915,livestock,medium,masonry,2483.0,1095303.0,46,0,1,8.5,0,0.0,0.0
SYN-002863,0.775,livestock,low,wood,1386.0,774641.0,5,0,1,12.4,0,0.0,0.0
SYN-002864,0.736,crop_farming,low,wood,694.0,345852.0,52,0,1,10.0,0,0.0,0.0
SYN-002865,0.705,livestock,medium,mixed,618.0,198760.0,12,0,1,15.3,0,0.0,0.0
SYN-002866,0.814,crop_farming,low,masonry,858.0,363466.0,31,0,0,5.4,0,0.0,0.0
SYN-002867,0.821,livestock,low,masonry,4431.0,2201570.0,47,0,0,14.8,0,0.0,0.0
SYN-002868,0.76,livestock,low,mixed,1031.0,374844.0,70,0,0,11.4,0,0.0,0.0
SYN-002869,0.669,viticulture,medium,masonry,1346.0,704264.0,56,0,0,8.0,0,0.0,0.0
SYN-002870,0.805,crop_farming,high,masonry,3252.0,1047104.0,68,0,1,2.9,0,0.0,0.0
SYN-002871,0.494,mixed_farming,medium,masonry,1430.0,513701.0,65,0,1,7.7,0,0.0,0.0
SYN-002872,0.731,livestock,low,masonry,745.0,261806.0,58,0,1,7.5,0,0.0,0.0
SYN-002873,0.712,crop_farming,high,mixed,1948.0,546841.0,27,0,0,23.8,0,0.0,0.0
SYN-002874,0.721,crop_farming,low,masonry,917.0,306739.0,29,0,0,9.5,1,4211.22,4211.22
SYN-002875,0.706,crop_farming,high,masonry,1463.0,717208.0,70,0,1,2.3,0,0.0,0.0
SYN-002876,0.85,crop_farming,medium,masonry,1691.0,610113.0,20,0,0,14.1,0,0.0,0.0
SYN-002877,0.854,crop_farming,low,masonry,879.0,305187.0,70,1,1,9.1,0,0.0,0.0
SYN-002878,0.598,livestock,medium,masonry,1368.0,679174.0,10,0,0,12.3,0,0.0,0.0
SYN-002879,0.61,livestock,low,masonry,3429.0,1292644.0,67,2,0,10.9,0,0.0,0.0
SYN-002880,0.41,crop_farming,medium,masonry,807.0,343273.0,21,0,1,14.2,0,0.0,0.0
SYN-002881,0.468,crop_farming,low,masonry,2853.0,1350474.0,58,0,0,15.3,0,0.0,0.0
SYN-002882,0.557,crop_farming,high,mixed,826.0,324031.0,77,1,1,23.3,0,0.0,0.0
SYN-002883,0.859,livestock,medium,masonry,3910.0,1553961.0,74,0,1,14.3,0,0.0,0.0
SYN-002884,0.879,livestock,high,mixed,695.0,367369.0,34,0,1,5.6,0,0.0,0.0
SYN-002885,0.549,livestock,high,masonry,938.0,374813.0,12,0,1,2.8,0,0.0,0.0
SYN-002886,0.922,crop_farming,low,mixed,3230.0,1070451.0,34,0,0,3.3,0,0.0,0.0
SYN-002887,0.625,crop_farming,medium,mixed,3324.0,1769780.0,49,0,1,4.2,0,0.0,0.0
SYN-002888,0.879,viticulture,high,masonry,2063.0,549313.0,38,0,1,5.9,0,0.0,0.0
SYN-002889,0.68,crop_farming,medium,mixed,600.0,272678.0,62,0,0,3.7,0,0.0,0.0
SYN-002890,0.828,crop_farming,low,mixed,1279.0,619042.0,52,1,1,7.4,0,0.0,0.0
SYN-002891,0.614,crop_farming,low,masonry,1213.0,407665.0,3,0,1,4.2,0,0.0,0.0
SYN-002892,0.442,viticulture,low,mixed,695.0,645776.0,74,0,1,8.9,0,0.0,0.0
SYN-002893,0.552,mixed_farming,high,mixed,1906.0,527308.0,22,0,1,9.0,1,14165.78,14165.78
SYN-002894,0.818,mixed_farming,medium,masonry,732.0,237593.0,10,0,0,5.9,0,0.0,0.0
SYN-002895,0.951,viticulture,medium,wood,524.0,267111.0,20,0,1,24.2,1,1731.95,1731.95
SYN-002896,0.777,crop_farming,high,masonry,423.0,123500.0,66,1,1,12.7,0,0.0,0.0
SYN-002897,0.861,viticulture,low,mixed,3689.0,1362236.0,64,0,1,9.8,0,0.0,0.0
SYN-002898,0.408,crop_farming,medium,wood,870.0,382169.0,36,0,0,18.0,0,0.0,0.0
SYN-002899,0.856,mixed_farming,low,wood,882.0,403792.0,41,0,0,7.2,0,0.0,0.0
SYN-002900,0.901,livestock,low,mixed,620.0,330325.0,22,1,1,10.4,0,0.0,0.0
SYN-002901,0.648,livestock,low,mixed,2949.0,992828.0,79,1,1,16.6,0,0.0,0.0
SYN-002902,0.696,viticulture,low,masonry,494.0,155293.0,44,0,1,30.4,0,0.0,0.0
SYN-002903,0.431,crop_farming,medium,masonry,554.0,340283.0,10,0,0,3.9,0,0.0,0.0
SYN-002904,0.505,viticulture,medium,wood,983.0,526880.0,44,0,1,4.2,0,0.0,0.0
SYN-002905,0.434,livestock,low,masonry,1195.0,338561.0,6,1,1,19.2,0,0.0,0.0
SYN-002906,0.839,mixed_farming,low,mixed,1860.0,851607.0,11,0,1,9.3,0,0.0,0.0
SYN-002907,0.88,viticulture,medium,masonry,781.0,433435.0,18,0,0,7.5,0,0.0,0.0
SYN-002908,0.465,crop_farming,low,masonry,3307.0,1246891.0,8,0,1,9.6,0,0.0,0.0
SYN-002909,0.953,viticulture,high,masonry,785.0,455528.0,69,0,0,20.2,0,0.0,0.0
SYN-002910,0.904,livestock,high,masonry,629.0,298562.0,51,0,1,12.8,0,0.0,0.0
SYN-002911,0.746,mixed_farming,medium,masonry,591.0,290838.0,41,0,1,9.7,0,0.0,0.0
SYN-002912,0.987,crop_farming,medium,masonry,733.0,423141.0,59,1,0,4.1,0,0.0,0.0
SYN-002913,0.929,livestock,medium,wood,567.0,314364.0,50,0,0,7.8,0,0.0,0.0
SYN-002914,0.534,mixed_farming,medium,mixed,1975.0,767148.0,50,0,1,11.9,0,0.0,0.0
SYN-002915,0.972,livestock,high,mixed,632.0,175917.0,46,0,1,8.9,0,0.0,0.0
SYN-002916,0.666,crop_farming,high,masonry,1112.0,399855.0,29,0,0,24.6,0,0.0,0.0
SYN-002917,0.493,crop_farming,medium,masonry,621.0,348033.0,1,0,0,10.5,1,3989.37,3989.37
SYN-002918,0.52,mixed_farming,medium,mixed,565.0,434558.0,45,0,0,7.4,0,0.0,0.0
SYN-002919,0.811,crop_farming,high,masonry,2488.0,724800.0,63,0,1,13.8,0,0.0,0.0
SYN-002920,0.993,mixed_farming,low,masonry,3435.0,1296080.0,73,1,0,26.0,0,0.0,0.0
SYN-002921,0.667,viticulture,medium,wood,2765.0,711323.0,20,1,1,18.6,1,3513.06,3513.06
SYN-002922,0.744,crop_farming,medium,masonry,466.0,159211.0,74,0,1,2.4,0,0.0,0.0
SYN-002923,0.58,crop_farming,medium,wood,510.0,232756.0,5,0,0,11.0,0,0.0,0.0
SYN-002924,0.907,mixed_farming,medium,masonry,4385.0,2295721.0,19,1,0,12.5,0,0.0,0.0
SYN-002925,0.469,crop_farming,low,masonry,1027.0,378011.0,68,0,1,20.2,0,0.0,0.0
SYN-002926,0.749,mixed_farming,low,masonry,496.0,159777.0,8,2,1,3.6,0,0.0,0.0
SYN-002927,0.752,mixed_farming,medium,wood,2449.0,698773.0,39,0,1,12.0,0,0.0,0.0
SYN-002928,0.401,mixed_farming,high,mixed,1266.0,534079.0,53,0,0,3.8,0,0.0,0.0
SYN-002929,0.964,livestock,high,mixed,1755.0,849313.0,4,0,1,1.5,0,0.0,0.0
SYN-002930,0.985,mixed_farming,medium,masonry,283.0,177587.0,14,0,0,5.3,0,0.0,0.0
SYN-002931,0.68,mixed_farming,low,wood,980.0,353717.0,31,0,0,11.4,0,0.0,0.0
SYN-002932,0.835,crop_farming,medium,mixed,2246.0,719841.0,65,0,0,19.3,0,0.0,0.0
SYN-002933,0.909,livestock,medium,mixed,799.0,193896.0,61,0,1,5.1,0,0.0,0.0
SYN-002934,0.47,mixed_farming,medium,mixed,2705.0,1436809.0,23,0,1,5.1,0,0.0,0.0
SYN-002935,0.451,mixed_farming,medium,mixed,515.0,342204.0,32,0,1,10.0,0,0.0,0.0
SYN-002936,0.814,livestock,low,mixed,1126.0,397290.0,13,0,1,10.1,0,0.0,0.0
SYN-002937,0.736,livestock,medium,masonry,3531.0,1414865.0,36,1,1,8.8,1,10432.56,10432.56
SYN-002938,0.808,crop_farming,medium,wood,574.0,248871.0,66,1,0,3.2,0,0.0,0.0
SYN-002939,0.743,crop_farming,medium,masonry,1446.0,339020.0,8,2,0,4.5,0,0.0,0.0
SYN-002940,0.836,crop_farming,high,wood,1773.0,739654.0,17,0,1,21.8,0,0.0,0.0
SYN-002941,0.493,viticulture,medium,masonry,1286.0,649670.0,24,0,0,16.7,0,0.0,0.0
SYN-002942,0.529,crop_farming,high,masonry,1030.0,423852.0,1,1,0,6.8,0,0.0,0.0
SYN-002943,0.542,mixed_farming,medium,masonry,686.0,241664.0,73,1,1,11.4,0,0.0,0.0
SYN-002944,0.65,crop_farming,medium,mixed,1377.0,585499.0,66,0,1,12.5,0,0.0,0.0
SYN-002945,0.856,crop_farming,high,masonry,1134.0,485290.0,27,0,0,8.6,0,0.0,0.0
SYN-002946,0.899,livestock,high,mixed,476.0,203910.0,8,1,0,1.6,0,0.0,0.0
SYN-002947,0.641,livestock,high,mixed,2477.0,1124362.0,41,0,0,12.5,0,0.0,0.0
SYN-002948,0.761,mixed_farming,high,masonry,671.0,273086.0,34,0,1,1.8,0,0.0,0.0
SYN-002949,0.577,viticulture,medium,masonry,485.0,251743.0,12,0,1,3.8,0,0.0,0.0
SYN-002950,0.685,mixed_farming,low,mixed,823.0,457168.0,32,1,1,16.4,0,0.0,0.0
SYN-002951,0.965,crop_farming,medium,wood,678.0,250254.0,74,0,1,5.5,0,0.0,0.0
SYN-002952,0.562,mixed_farming,high,masonry,1025.0,475608.0,12,1,1,7.2,0,0.0,0.0
SYN-002953,0.873,crop_farming,medium,wood,540.0,278107.0,71,0,0,3.4,0,0.0,0.0
SYN-002954,0.425,viticulture,medium,masonry,1622.0,704773.0,3,0,1,3.4,0,0.0,0.0
SYN-002955,0.607,livestock,high,mixed,2974.0,1448647.0,36,0,1,13.0,0,0.0,0.0
SYN-002956,0.795,livestock,high,mixed,1298.0,746012.0,7,2,1,9.7,0,0.0,0.0
SYN-002957,0.866,crop_farming,high,masonry,474.0,198697.0,56,0,1,9.6,0,0.0,0.0
SYN-002958,0.755,crop_farming,medium,masonry,669.0,371857.0,35,0,1,13.1,0,0.0,0.0
SYN-002959,0.922,crop_farming,medium,mixed,1399.0,570505.0,49,0,1,4.3,0,0.0,0.0
SYN-002960,0.892,viticulture,high,masonry,337.0,439457.0,77,1,0,6.8,0,0.0,0.0
SYN-002961,0.771,mixed_farming,low,masonry,544.0,516222.0,71,0,1,4.2,0,0.0,0.0
SYN-002962,0.609,viticulture,low,masonry,415.0,222131.0,58,0,1,5.5,0,0.0,0.0
SYN-002963,0.618,crop_farming,high,mixed,1306.0,322217.0,28,0,0,4.7,0,0.0,0.0
SYN-002964,0.769,mixed_farming,medium,masonry,4941.0,1438004.0,58,0,1,11.6,1,10754.4,10754.4
SYN-002965,0.794,crop_farming,medium,masonry,534.0,314628.0,44,0,0,19.4,0,0.0,0.0
